fecha,rubro_id,item_id,venta
2021-03-05,1,9227,0.514
2021-03-05,61,10489,42.0
2021-03-05,60,12429,9.0
2021-03-05,60,12430,3.0
2021-03-05,60,12431,13.0
2021-03-05,60,12434,7.0
2021-03-05,60,12436,1.0
2021-03-05,60,12438,3.0
2021-03-05,60,12439,2.0
2021-03-05,15,13122,191.672
2021-03-05,54,14328,19.0
2021-03-05,61,17631,9.0
2021-03-05,54,19157,23.0
2021-03-05,60,22455,9.0
2021-03-05,60,22616,16.0
2021-03-05,60,22617,19.0
2021-03-05,60,22618,10.0
2021-03-05,60,22619,5.0
2021-03-05,101,23771,6.0
2021-03-05,101,23772,5.0
2021-03-05,60,24086,9.0
2021-03-05,60,24087,21.0
2021-03-05,60,25478,7.0
2021-03-05,60,25479,17.0
2021-03-05,60,25480,3.0
2021-03-05,60,28369,6.0
2021-03-05,72,28404,47.0
2021-03-05,60,28640,14.0
2021-03-05,60,28641,4.0
2021-03-05,60,28642,6.0
2021-03-05,54,29274,4.0
2021-03-05,71,35404,6.0
2021-03-05,82,52884,13.0
2021-03-05,71,55092,12.0
2021-03-05,15,55481,27.101
2021-03-05,15,55483,1.72
2021-03-05,15,55485,3.902
2021-03-05,1,58475,14.7
2021-03-05,1,60132,7.092
2021-03-05,1,62421,1.116
2021-03-05,74,73851,14.0
2021-03-05,15,81797,1.23
2021-03-05,71,82003,5.0
2021-03-05,61,85283,40.0
2021-03-05,61,85284,20.0
2021-03-05,1,86928,18.564
2021-03-05,1,86935,8.91
2021-03-05,1,86937,20.372
2021-03-05,1,86938,24.758000000000003
2021-03-05,1,86943,6.8
2021-03-05,1,86952,12.144
2021-03-05,1,86978,5.392
2021-03-05,1,86980,7.539999999999999
2021-03-05,1,86982,11.448
2021-03-05,1,86983,9.362
2021-03-05,1,86985,67.324
2021-03-05,1,86987,68.39200000000001
2021-03-05,15,88003,142.91699999999997
2021-03-05,54,90522,7.0
2021-03-05,2,91792,9.2
2021-03-05,2,91854,16.084
2021-03-05,2,91870,6.554
2021-03-05,71,94768,23.0
2021-03-05,15,102512,18.142
2021-03-05,15,107682,131.065
2021-03-05,15,123853,159.935
2021-03-05,15,123856,61.025
2021-03-05,15,132861,41.474
2021-03-05,15,137070,38.0
2021-03-05,61,139967,14.0
2021-03-05,153,154623,7.0
2021-03-05,15,155998,239.653
2021-03-05,60,162992,20.0
2021-03-05,101,165874,8.0
2021-03-05,71,167032,102.0
2021-03-05,71,167033,41.0
2021-03-05,71,169006,55.0
2021-03-05,72,174635,10.0
2021-03-05,15,182190,12.0
2021-03-05,15,183286,11.0
2021-03-05,10,190535,11.968
2021-03-05,10,190536,11.69
2021-03-05,10,190538,13.08
2021-03-05,72,203421,105.0
2021-03-05,71,206744,11.0
2021-03-05,72,240129,33.0
2021-03-05,72,270856,17.0
2021-03-05,153,286143,10.0
2021-03-05,153,286750,1.0
2021-03-05,101,286751,8.0
2021-03-05,74,296427,10.0
2021-03-05,71,302500,29.0
2021-03-05,72,305099,14.0
2021-03-05,72,305102,49.0
2021-03-05,72,307380,6.0
2021-03-05,72,307381,14.0
2021-03-05,72,307382,9.0
2021-03-05,15,308982,101.0
2021-03-05,61,310778,8.0
2021-03-05,61,311495,9.0
2021-03-05,15,315048,11.0
2021-03-05,72,315210,47.0
2021-03-05,43,321469,3.0
2021-03-05,72,331854,7.0
2021-03-05,15,339977,15.0
2021-03-05,71,349341,12.0
2021-03-05,71,352060,25.0
2021-03-05,72,352978,57.0
2021-03-05,15,353717,7.0
2021-03-05,71,355844,12.0
2021-03-05,15,358631,35.0
2021-03-05,71,367294,4.0
2021-03-05,71,368225,13.0
2021-03-05,74,373658,3.0
2021-03-05,15,376635,11.0
2021-03-05,71,377901,30.0
2021-03-05,15,384310,0.3
2021-03-05,15,384311,0.898
2021-03-05,15,384316,1.608
2021-03-05,15,384321,1.012
2021-03-05,72,384441,74.0
2021-03-05,71,393377,13.0
2021-03-05,71,393409,15.0
2021-03-05,71,393410,12.0
2021-03-05,71,397627,18.0
2021-03-05,83,402306,6.0
2021-03-05,72,412663,4.0
2021-03-05,2,414953,47.788
2021-03-05,2,414954,69.834
2021-03-05,54,420465,29.0
2021-03-05,71,425242,86.0
2021-03-05,15,432365,15.0
2021-03-05,15,432370,40.0
2021-03-05,54,436309,49.0
2021-03-05,71,440498,19.0
2021-03-05,71,440499,8.0
2021-03-05,71,440500,45.0
2021-03-05,71,443720,13.0
2021-03-05,54,454619,7.0
2021-03-05,71,456718,13.0
2021-03-05,71,457741,10.0
2021-03-05,71,457742,5.0
2021-03-05,71,457743,13.0
2021-03-05,71,466825,24.0
2021-03-05,71,466831,9.0
2021-03-05,15,467505,21.0
2021-03-05,72,477619,32.0
2021-03-05,54,488356,2.0
2021-03-05,54,488359,6.0
2021-03-05,61,489322,9.0
2021-03-05,61,489323,7.0
2021-03-05,74,494759,4.0
2021-03-05,61,494935,2.0
2021-03-05,61,494936,3.0
2021-03-05,61,494937,5.0
2021-03-05,61,494938,13.0
2021-03-05,61,494939,7.0
2021-03-05,15,498422,122.0
2021-03-05,54,501284,16.0
2021-03-05,71,506415,22.0
2021-03-05,71,506417,9.0
2021-03-05,43,509009,5.0
2021-03-05,71,509626,36.0
2021-03-05,71,509628,2.0
2021-03-05,71,512176,12.0
2021-03-05,71,512177,27.0
2021-03-05,54,512751,2.0
2021-03-05,43,513332,4.0
2021-03-05,54,516479,15.0
2021-03-05,54,516480,5.0
2021-03-05,54,516488,8.0
2021-03-05,54,516490,11.0
2021-03-05,54,516491,6.0
2021-03-05,72,517230,71.0
2021-03-05,72,517231,16.0
2021-03-05,82,554569,2.0
2021-03-05,54,555256,13.0
2021-03-05,71,555343,27.0
2021-03-05,71,555346,11.0
2021-03-05,71,555348,78.0
2021-03-05,72,555360,32.0
2021-03-05,72,555361,40.0
2021-03-05,96,555674,4.0
2021-03-05,72,611824,34.0
2021-03-05,72,611826,130.0
2021-03-05,72,715290,28.0
2021-03-05,72,715291,20.0
2021-03-05,82,830184,9.0
2021-03-05,72,875996,16.0
2021-03-05,71,878370,51.0
2021-03-05,54,895633,10.0
2021-03-05,1,898008,3.0420000000000003
2021-03-05,71,900363,3.0
2021-03-05,71,900365,2.0
2021-03-05,15,902642,12.0
2021-03-05,72,925135,11.0
2021-03-05,15,925206,8.0
2021-03-05,71,928473,11.0
2021-03-05,60,937937,25.0
2021-03-05,60,937938,41.0
2021-03-05,60,937939,15.0
2021-03-05,60,937940,22.0
2021-03-05,60,937942,15.0
2021-03-05,60,937943,6.0
2021-03-05,60,937944,7.0
2021-03-05,60,937945,6.0
2021-03-05,60,937946,14.0
2021-03-05,20,947397,2.0
2021-03-05,20,947399,1.0
2021-03-05,20,947400,2.0
2021-03-05,72,957026,17.0
2021-03-05,82,957490,13.0
2021-03-05,72,957625,6.0
2021-03-05,15,959750,0.938
2021-03-05,101,960270,3.0
2021-03-05,101,960271,23.0
2021-03-05,101,960274,15.0
2021-03-05,101,960281,6.0
2021-03-05,101,960282,4.0
2021-03-05,101,960284,2.0
2021-03-05,101,960286,6.0
2021-03-05,54,960629,4.0
2021-03-05,54,960630,16.0
2021-03-05,72,962013,10.0
2021-03-05,15,962874,18.0
2021-03-05,15,963987,58.0
2021-03-05,115,964475,30.0
2021-03-05,72,976675,9.0
2021-03-05,72,977410,18.0
2021-03-05,60,977615,4.0
2021-03-05,60,977616,8.0
2021-03-05,15,980424,33.0
2021-03-05,15,980425,7.0
2021-03-05,15,980426,6.0
2021-03-05,15,983572,8.0
2021-03-05,15,983574,2.0
2021-03-05,72,1078520,9.0
2021-03-05,82,1078600,11.0
2021-03-05,82,1088331,2.0
2021-03-05,15,1095813,14.0
2021-03-05,15,1095814,5.0
2021-03-05,15,1095815,6.0
2021-03-05,15,1095819,8.0
2021-03-05,15,1095820,8.0
2021-03-05,15,1095821,8.0
2021-03-06,61,701,5.0
2021-03-06,54,771,19.0
2021-03-06,54,777,9.0
2021-03-06,71,1278,116.0
2021-03-06,71,1281,10.0
2021-03-06,71,1287,15.0
2021-03-06,15,1362,20.579
2021-03-06,15,1367,580.0
2021-03-06,15,1376,42.84
2021-03-06,15,1379,19.551
2021-03-06,15,1381,79.03
2021-03-06,15,1384,101.52899999999998
2021-03-06,15,1385,1.802
2021-03-06,15,1393,475.268
2021-03-06,15,1402,77.0
2021-03-06,15,1403,127.0
2021-03-06,15,1406,442.942
2021-03-06,15,1408,164.43500000000003
2021-03-06,15,1425,15.9
2021-03-06,43,2025,7.0
2021-03-06,43,2028,2.0
2021-03-06,43,2029,15.0
2021-03-06,43,2030,7.0
2021-03-06,43,2032,8.0
2021-03-06,43,2040,21.0
2021-03-06,43,2081,4.0
2021-03-06,15,2093,3.638
2021-03-06,15,2099,0.302
2021-03-06,1,3056,44.002
2021-03-06,1,3060,3.73
2021-03-06,82,3393,8.0
2021-03-06,54,7600,23.0
2021-03-06,54,7601,65.0
2021-03-06,54,7602,16.0
2021-03-06,61,7826,129.0
2021-03-06,71,9169,40.0
2021-03-06,71,9170,32.0
2021-03-06,1,9227,3.124
2021-03-06,61,10489,57.0
2021-03-06,60,12429,18.0
2021-03-06,60,12430,15.0
2021-03-06,60,12431,17.0
2021-03-06,60,12432,6.0
2021-03-06,60,12434,18.0
2021-03-06,60,12436,1.0
2021-03-06,60,12438,12.0
2021-03-06,60,12439,5.0
2021-03-06,15,13122,243.024
2021-03-06,54,14328,8.0
2021-03-06,15,15099,1.195
2021-03-06,61,17631,12.0
2021-03-06,54,19157,28.0
2021-03-06,54,20395,14.0
2021-03-06,60,22455,14.0
2021-03-06,60,22616,12.0
2021-03-06,60,22617,36.0
2021-03-06,60,22618,9.0
2021-03-06,60,22619,9.0
2021-03-06,101,23771,5.0
2021-03-06,101,23772,16.0
2021-03-06,60,24086,17.0
2021-03-06,60,24087,25.0
2021-03-06,60,25478,6.0
2021-03-06,60,25479,26.0
2021-03-06,60,25480,6.0
2021-03-06,60,28369,11.0
2021-03-06,72,28404,63.0
2021-03-06,60,28640,9.0
2021-03-06,60,28641,5.0
2021-03-06,60,28642,3.0
2021-03-06,54,29274,43.0
2021-03-06,71,35273,10.0
2021-03-06,71,35404,9.0
2021-03-06,82,52884,12.0
2021-03-06,71,55092,17.0
2021-03-06,15,55481,30.339
2021-03-06,15,55483,5.25
2021-03-06,15,55485,43.95
2021-03-06,1,58475,11.5
2021-03-06,1,60132,14.87
2021-03-06,1,62421,6.61
2021-03-06,74,73851,7.0
2021-03-06,15,81797,4.248
2021-03-06,71,82003,13.0
2021-03-06,61,85283,39.0
2021-03-06,61,85284,18.0
2021-03-06,1,86928,31.512
2021-03-06,1,86935,11.074
2021-03-06,1,86937,31.828
2021-03-06,1,86938,30.513
2021-03-06,1,86943,14.063999999999998
2021-03-06,1,86952,12.13
2021-03-06,1,86978,10.56
2021-03-06,1,86980,9.472
2021-03-06,1,86982,1.616
2021-03-06,1,86983,18.192
2021-03-06,1,86985,74.168
2021-03-06,1,86987,84.258
2021-03-06,15,88003,225.527
2021-03-06,2,91792,6.7940000000000005
2021-03-06,2,91854,24.27
2021-03-06,2,91870,7.332
2021-03-06,71,94768,29.0
2021-03-06,15,102512,34.862
2021-03-06,15,107682,172.16700000000003
2021-03-06,15,123853,221.535
2021-03-06,15,123856,99.988
2021-03-06,15,132861,26.87
2021-03-06,15,137070,44.0
2021-03-06,61,139967,21.0
2021-03-06,153,154623,2.0
2021-03-06,15,155998,291.513
2021-03-06,60,162992,35.0
2021-03-06,101,165874,13.0
2021-03-06,71,167032,93.0
2021-03-06,71,167033,53.0
2021-03-06,71,169006,62.0
2021-03-06,72,174635,10.0
2021-03-06,15,182190,26.0
2021-03-06,15,183286,2.0
2021-03-06,10,190535,16.554
2021-03-06,10,190536,28.066
2021-03-06,10,190538,23.35
2021-03-06,72,203421,107.0
2021-03-06,71,206744,14.0
2021-03-06,72,240129,35.0
2021-03-06,72,270856,16.0
2021-03-06,153,286143,3.0
2021-03-06,153,286750,3.0
2021-03-06,101,286751,2.0
2021-03-06,74,296427,20.0
2021-03-06,71,302500,36.0
2021-03-06,72,305099,35.0
2021-03-06,72,305102,29.0
2021-03-06,72,307380,13.0
2021-03-06,72,307381,17.0
2021-03-06,72,307382,7.0
2021-03-06,15,308982,156.0
2021-03-06,61,310778,19.0
2021-03-06,61,311494,7.0
2021-03-06,61,311495,13.0
2021-03-06,15,315048,15.0
2021-03-06,72,315210,23.0
2021-03-06,43,321469,5.0
2021-03-06,72,331854,19.0
2021-03-06,15,339977,11.0
2021-03-06,71,349341,21.0
2021-03-06,71,352060,43.0
2021-03-06,72,352978,24.0
2021-03-06,15,353717,3.0
2021-03-06,71,355844,22.0
2021-03-06,15,358631,36.0
2021-03-06,71,367294,22.0
2021-03-06,71,368225,13.0
2021-03-06,74,373658,1.0
2021-03-06,15,376635,35.0
2021-03-06,71,377901,27.0
2021-03-06,15,384310,1.002
2021-03-06,15,384311,0.7979999999999999
2021-03-06,15,384316,0.8779999999999999
2021-03-06,15,384321,1.972
2021-03-06,72,384441,80.0
2021-03-06,71,393377,18.0
2021-03-06,71,393409,29.0
2021-03-06,71,393410,4.0
2021-03-06,71,397627,20.0
2021-03-06,72,397863,80.0
2021-03-06,83,402306,6.0
2021-03-06,72,412663,5.0
2021-03-06,2,414953,45.358
2021-03-06,2,414954,77.07600000000001
2021-03-06,54,420465,47.0
2021-03-06,71,425242,106.0
2021-03-06,15,432365,21.0
2021-03-06,15,432370,83.0
2021-03-06,54,436309,51.0
2021-03-06,71,440498,19.0
2021-03-06,71,440499,13.0
2021-03-06,71,440500,44.0
2021-03-06,71,443720,15.0
2021-03-06,54,454619,28.0
2021-03-06,71,456718,29.0
2021-03-06,71,457741,23.0
2021-03-06,71,457742,8.0
2021-03-06,71,457743,17.0
2021-03-06,71,466825,37.0
2021-03-06,71,466831,17.0
2021-03-06,15,467505,29.0
2021-03-06,72,477619,31.0
2021-03-06,15,487243,10.0
2021-03-06,54,488356,15.0
2021-03-06,54,488359,3.0
2021-03-06,61,489322,12.0
2021-03-06,61,489323,15.0
2021-03-06,74,494759,2.0
2021-03-06,61,494935,3.0
2021-03-06,61,494936,4.0
2021-03-06,61,494937,13.0
2021-03-06,61,494938,8.0
2021-03-06,61,494939,13.0
2021-03-06,15,498422,34.0
2021-03-06,54,501284,17.0
2021-03-06,15,505517,1.074
2021-03-06,71,506415,47.0
2021-03-06,71,506417,8.0
2021-03-06,43,509009,2.0
2021-03-06,71,509626,48.0
2021-03-06,71,509628,27.0
2021-03-06,71,512176,33.0
2021-03-06,71,512177,36.0
2021-03-06,54,512751,8.0
2021-03-06,43,513332,11.0
2021-03-06,54,516479,16.0
2021-03-06,54,516480,11.0
2021-03-06,54,516488,10.0
2021-03-06,54,516490,7.0
2021-03-06,54,516491,24.0
2021-03-06,72,517230,77.0
2021-03-06,72,517231,6.0
2021-03-06,82,554569,10.0
2021-03-06,54,555256,21.0
2021-03-06,71,555343,42.0
2021-03-06,71,555346,28.0
2021-03-06,71,555348,67.0
2021-03-06,72,555360,39.0
2021-03-06,72,555361,28.0
2021-03-06,96,555674,2.0
2021-03-06,72,611824,36.0
2021-03-06,72,611826,91.0
2021-03-06,72,715290,29.0
2021-03-06,72,715291,33.0
2021-03-06,82,830184,15.0
2021-03-06,82,848209,5.0
2021-03-06,72,875996,12.0
2021-03-06,71,878370,40.0
2021-03-06,54,895633,6.0
2021-03-06,1,898008,3.462
2021-03-06,71,900363,6.0
2021-03-06,71,900365,6.0
2021-03-06,15,902642,4.0
2021-03-06,72,925135,12.0
2021-03-06,15,925206,7.0
2021-03-06,71,928473,13.0
2021-03-06,60,937937,28.0
2021-03-06,60,937938,20.0
2021-03-06,60,937939,10.0
2021-03-06,60,937940,24.0
2021-03-06,60,937942,26.0
2021-03-06,60,937943,7.0
2021-03-06,60,937944,3.0
2021-03-06,60,937945,14.0
2021-03-06,60,937946,16.0
2021-03-06,20,947397,4.0
2021-03-06,20,947399,4.0
2021-03-06,20,947400,3.0
2021-03-06,72,957026,5.0
2021-03-06,82,957490,4.0
2021-03-06,72,957625,6.0
2021-03-06,15,959750,0.515
2021-03-06,101,960270,12.0
2021-03-06,101,960271,28.0
2021-03-06,101,960274,16.0
2021-03-06,101,960281,14.0
2021-03-06,101,960282,6.0
2021-03-06,101,960284,4.0
2021-03-06,101,960286,6.0
2021-03-06,54,960629,10.0
2021-03-06,54,960630,12.0
2021-03-06,72,962013,17.0
2021-03-06,15,962874,49.0
2021-03-06,15,963987,53.0
2021-03-06,115,964475,39.0
2021-03-06,72,976675,18.0
2021-03-06,72,977410,19.0
2021-03-06,60,977615,5.0
2021-03-06,60,977616,15.0
2021-03-06,15,980424,59.0
2021-03-06,15,980425,14.0
2021-03-06,15,980426,22.0
2021-03-06,15,983572,2.0
2021-03-06,15,983574,8.0
2021-03-06,72,1078520,17.0
2021-03-06,82,1078600,20.0
2021-03-06,82,1088331,6.0
2021-03-06,15,1095813,27.0
2021-03-06,15,1095814,12.0
2021-03-06,15,1095815,4.0
2021-03-06,15,1095819,7.0
2021-03-06,15,1095820,6.0
2021-03-06,15,1095821,6.0
2021-03-07,61,701,2.0
2021-03-07,54,777,1.0
2021-03-07,71,1278,2.0
2021-03-07,15,1362,0.588
2021-03-07,15,1367,16.0
2021-03-07,15,1379,1.04
2021-03-07,15,1381,6.914
2021-03-07,15,1384,3.9
2021-03-07,15,1393,14.674
2021-03-07,15,1402,5.0
2021-03-07,15,1403,2.0
2021-03-07,15,1406,22.204
2021-03-07,15,1408,12.638
2021-03-07,1,3056,1.514
2021-03-07,1,3060,2.186
2021-03-07,82,3393,1.0
2021-03-07,54,7601,3.0
2021-03-07,54,7602,2.0
2021-03-07,61,7826,1.0
2021-03-07,1,9227,2.468
2021-03-07,61,10489,3.0
2021-03-07,60,12429,1.0
2021-03-07,60,12431,2.0
2021-03-07,60,12432,1.0
2021-03-07,60,12434,1.0
2021-03-07,60,12438,3.0
2021-03-07,60,12439,1.0
2021-03-07,15,13122,21.746
2021-03-07,54,14328,2.0
2021-03-07,15,15099,0.1
2021-03-07,54,19157,4.0
2021-03-07,60,22455,3.0
2021-03-07,60,22616,1.0
2021-03-07,60,22617,1.0
2021-03-07,60,24087,2.0
2021-03-07,60,28369,1.0
2021-03-07,72,28404,4.0
2021-03-07,71,55092,1.0
2021-03-07,15,55481,1.96
2021-03-07,1,62421,1.536
2021-03-07,74,73851,1.0
2021-03-07,61,85283,2.0
2021-03-07,1,86928,1.51
2021-03-07,1,86935,1.104
2021-03-07,1,86937,0.708
2021-03-07,1,86938,3.326
2021-03-07,1,86943,1.016
2021-03-07,1,86952,0.538
2021-03-07,1,86985,8.466
2021-03-07,1,86987,0.368
2021-03-07,15,88003,13.02
2021-03-07,2,91792,2.292
2021-03-07,2,91854,1.33
2021-03-07,15,102512,1.592
2021-03-07,15,137070,3.0
2021-03-07,15,155998,9.114
2021-03-07,60,162992,4.0
2021-03-07,101,165874,1.0
2021-03-07,71,169006,15.0
2021-03-07,72,174635,4.0
2021-03-07,72,203421,37.0
2021-03-07,72,240129,3.0
2021-03-07,72,270856,5.0
2021-03-07,101,286751,1.0
2021-03-07,71,302500,5.0
2021-03-07,72,307380,1.0
2021-03-07,72,307381,2.0
2021-03-07,15,308982,6.0
2021-03-07,61,310778,1.0
2021-03-07,61,311494,2.0
2021-03-07,72,331854,1.0
2021-03-07,71,349341,4.0
2021-03-07,15,358631,2.0
2021-03-07,71,368225,1.0
2021-03-07,15,384311,0.216
2021-03-07,72,384441,14.0
2021-03-07,83,402306,1.0
2021-03-07,2,414954,1.614
2021-03-07,54,420465,3.0
2021-03-07,71,440500,2.0
2021-03-07,71,457741,6.0
2021-03-07,71,457743,4.0
2021-03-07,15,487243,3.0
2021-03-07,54,488356,1.0
2021-03-07,61,489322,1.0
2021-03-07,71,506415,20.0
2021-03-07,71,509626,2.0
2021-03-07,71,509628,2.0
2021-03-07,54,516479,2.0
2021-03-07,54,516491,1.0
2021-03-07,71,555348,1.0
2021-03-07,72,555361,3.0
2021-03-07,72,611826,4.0
2021-03-07,72,715290,2.0
2021-03-07,72,715291,3.0
2021-03-07,72,875996,2.0
2021-03-07,1,898008,2.896
2021-03-07,71,928473,2.0
2021-03-07,60,937937,2.0
2021-03-07,60,937938,3.0
2021-03-07,60,937939,1.0
2021-03-07,60,937942,1.0
2021-03-07,60,937943,1.0
2021-03-07,60,937944,5.0
2021-03-07,60,937946,1.0
2021-03-07,72,957625,4.0
2021-03-07,101,960271,1.0
2021-03-07,101,960274,1.0
2021-03-07,101,960281,7.0
2021-03-07,101,960286,1.0
2021-03-07,54,960629,4.0
2021-03-07,54,960630,4.0
2021-03-07,72,962013,5.0
2021-03-07,15,963987,15.0
2021-03-07,115,964475,1.0
2021-03-07,15,980424,6.0
2021-03-07,15,980426,1.0
2021-03-07,82,1078600,1.0
2021-03-08,61,701,5.0
2021-03-08,54,771,8.0
2021-03-08,54,777,3.0
2021-03-08,71,1278,117.0
2021-03-08,71,1281,2.0
2021-03-08,71,1287,5.0
2021-03-08,15,1362,8.006
2021-03-08,15,1367,526.0
2021-03-08,15,1376,31.181
2021-03-08,15,1379,14.835
2021-03-08,15,1381,87.766
2021-03-08,15,1384,75.652
2021-03-08,15,1385,5.73
2021-03-08,15,1393,467.07700000000006
2021-03-08,15,1402,102.0
2021-03-08,15,1403,181.0
2021-03-08,15,1406,371.637
2021-03-08,15,1408,207.368
2021-03-08,15,1425,9.57
2021-03-08,43,2025,6.0
2021-03-08,43,2028,6.0
2021-03-08,43,2029,20.0
2021-03-08,43,2030,7.0
2021-03-08,43,2032,1.0
2021-03-08,43,2040,18.0
2021-03-08,43,2081,5.0
2021-03-08,15,2093,3.16
2021-03-08,15,2099,0.102
2021-03-08,1,3056,41.61
2021-03-08,1,3060,1.12
2021-03-08,82,3393,10.0
2021-03-08,54,7600,10.0
2021-03-08,54,7601,51.0
2021-03-08,54,7602,19.0
2021-03-08,61,7826,91.0
2021-03-08,71,9169,15.0
2021-03-08,71,9170,11.0
2021-03-08,1,9227,4.632
2021-03-08,61,10489,38.0
2021-03-08,60,12429,16.0
2021-03-08,60,12430,13.0
2021-03-08,60,12431,12.0
2021-03-08,60,12432,4.0
2021-03-08,60,12434,12.0
2021-03-08,60,12436,4.0
2021-03-08,60,12438,12.0
2021-03-08,60,12439,2.0
2021-03-08,15,13122,337.30299999999994
2021-03-08,54,14328,13.0
2021-03-08,15,15099,9.681
2021-03-08,61,17631,7.0
2021-03-08,54,19157,28.0
2021-03-08,54,20395,15.0
2021-03-08,60,22455,20.0
2021-03-08,60,22616,17.0
2021-03-08,60,22617,23.0
2021-03-08,60,22618,6.0
2021-03-08,60,22619,7.0
2021-03-08,101,23771,7.0
2021-03-08,101,23772,9.0
2021-03-08,60,24086,8.0
2021-03-08,60,24087,22.0
2021-03-08,60,25478,2.0
2021-03-08,60,25479,27.0
2021-03-08,60,25480,5.0
2021-03-08,60,28369,7.0
2021-03-08,72,28404,53.0
2021-03-08,60,28640,19.0
2021-03-08,60,28641,2.0
2021-03-08,60,28642,6.0
2021-03-08,54,29274,13.0
2021-03-08,71,35273,6.0
2021-03-08,71,35404,8.0
2021-03-08,82,52884,8.0
2021-03-08,71,55092,8.0
2021-03-08,15,55481,45.588
2021-03-08,15,55483,7.065
2021-03-08,15,55485,60.55
2021-03-08,1,58475,20.75
2021-03-08,1,60132,0.648
2021-03-08,1,62421,3.5380000000000003
2021-03-08,74,73851,6.0
2021-03-08,15,81797,12.185000000000002
2021-03-08,71,82003,7.0
2021-03-08,61,85283,31.0
2021-03-08,61,85284,13.0
2021-03-08,1,86928,18.338
2021-03-08,1,86935,9.412
2021-03-08,1,86937,27.99
2021-03-08,1,86938,35.494
2021-03-08,1,86943,13.776
2021-03-08,1,86952,9.532
2021-03-08,1,86978,6.83
2021-03-08,1,86980,6.334
2021-03-08,1,86982,5.096
2021-03-08,1,86983,6.196
2021-03-08,1,86985,68.73200000000001
2021-03-08,1,86987,74.46199999999999
2021-03-08,15,88003,226.393
2021-03-08,54,90522,7.0
2021-03-08,2,91792,19.57
2021-03-08,2,91854,13.07
2021-03-08,2,91870,3.106
2021-03-08,71,94768,14.0
2021-03-08,15,102512,27.508
2021-03-08,15,107682,160.535
2021-03-08,15,123853,201.24
2021-03-08,15,123856,73.305
2021-03-08,15,132861,50.443000000000005
2021-03-08,15,137070,63.0
2021-03-08,61,139967,14.0
2021-03-08,153,154623,1.0
2021-03-08,15,155998,336.06999999999994
2021-03-08,60,162992,20.0
2021-03-08,101,165874,8.0
2021-03-08,71,167032,109.0
2021-03-08,71,167033,33.0
2021-03-08,71,169006,39.0
2021-03-08,72,174635,12.0
2021-03-08,15,182190,35.0
2021-03-08,15,183286,6.0
2021-03-08,10,190535,16.958
2021-03-08,10,190536,23.538
2021-03-08,10,190538,8.93
2021-03-08,72,203421,87.0
2021-03-08,71,206744,7.0
2021-03-08,72,240129,30.0
2021-03-08,72,270856,19.0
2021-03-08,153,286143,9.0
2021-03-08,153,286750,4.0
2021-03-08,101,286751,6.0
2021-03-08,74,296427,6.0
2021-03-08,71,302500,23.0
2021-03-08,72,305099,31.0
2021-03-08,72,305102,38.0
2021-03-08,72,307380,11.0
2021-03-08,72,307381,15.0
2021-03-08,72,307382,24.0
2021-03-08,15,308982,123.0
2021-03-08,61,310778,19.0
2021-03-08,61,311494,12.0
2021-03-08,61,311495,4.0
2021-03-08,15,315048,20.0
2021-03-08,72,315210,48.0
2021-03-08,43,321469,5.0
2021-03-08,15,339977,11.0
2021-03-08,71,349341,11.0
2021-03-08,71,352060,30.0
2021-03-08,72,352978,16.0
2021-03-08,15,353717,6.0
2021-03-08,71,355844,9.0
2021-03-08,15,358631,14.0
2021-03-08,15,361758,25.0
2021-03-08,71,367294,18.0
2021-03-08,71,368225,6.0
2021-03-08,74,373658,1.0
2021-03-08,15,376635,13.0
2021-03-08,71,377901,27.0
2021-03-08,15,384310,0.2
2021-03-08,15,384311,0.8979999999999999
2021-03-08,15,384316,0.238
2021-03-08,15,384321,2.3280000000000003
2021-03-08,72,384441,71.0
2021-03-08,71,393377,12.0
2021-03-08,71,393409,12.0
2021-03-08,71,393410,8.0
2021-03-08,71,397627,10.0
2021-03-08,72,397863,76.0
2021-03-08,83,402306,7.0
2021-03-08,72,412663,4.0
2021-03-08,2,414953,15.8
2021-03-08,2,414954,17.008
2021-03-08,54,420465,24.0
2021-03-08,71,425242,83.0
2021-03-08,15,432365,17.0
2021-03-08,15,432370,36.0
2021-03-08,54,436309,34.0
2021-03-08,71,440498,10.0
2021-03-08,71,440499,5.0
2021-03-08,71,440500,41.0
2021-03-08,71,443720,15.0
2021-03-08,54,454619,8.0
2021-03-08,71,456718,12.0
2021-03-08,71,457741,16.0
2021-03-08,71,457742,6.0
2021-03-08,71,457743,9.0
2021-03-08,71,466825,6.0
2021-03-08,15,467505,6.0
2021-03-08,72,477619,23.0
2021-03-08,15,487243,39.0
2021-03-08,54,488356,21.0
2021-03-08,54,488359,3.0
2021-03-08,61,489322,6.0
2021-03-08,61,489323,11.0
2021-03-08,74,494759,5.0
2021-03-08,61,494935,11.0
2021-03-08,61,494936,2.0
2021-03-08,61,494937,2.0
2021-03-08,61,494938,13.0
2021-03-08,61,494939,12.0
2021-03-08,15,498422,107.0
2021-03-08,54,501284,15.0
2021-03-08,15,505517,0.48
2021-03-08,71,506415,21.0
2021-03-08,71,506417,5.0
2021-03-08,43,509009,1.0
2021-03-08,71,509626,55.0
2021-03-08,71,509628,36.0
2021-03-08,71,512176,20.0
2021-03-08,71,512177,19.0
2021-03-08,54,512751,3.0
2021-03-08,43,513332,8.0
2021-03-08,54,516479,40.0
2021-03-08,54,516480,3.0
